LocationName,week1.count,week2.count,week3.count,week4.count,week5.count,week6.count,week7.count,week8.count,week9.count
13039,0,0,0,0,0,0,1,0,0
13040,1,1,1,1,1,2,1,2,2
13043,0,0,0,0,0,0,0,0,0
13044,0,0,0,0,0,0,0,0,0
13048,0,0,0,0,0,0,1,0,2
13056,0,1,0,0,0,0,1,0,0
13060,1,0,1,1,2,1,2,1,1
13066,1,1,2,0,1,0,1,1,1
13069,0,0,0,0,0,0,0,0,0
14001,0,0,1,0,0,0,0,0,0
14007,2,2,1,1,0,0,0,0,0
14008,2,1,1,1,0,1,0,0,0
14009,0,0,0,0,2,0,0,1,0
14013,0,0,0,0,0,0,0,0,0
14020,0,0,0,0,0,0,0,0,0
14024,0,0,0,0,0,0,0,0,0
14028,0,3,1,1,1,1,1,0,2
14029,0,1,0,0,0,0,0,0,0
14030,0,0,0,0,0,1,0,0,0
14036,0,0,0,0,0,0,0,0,0
14037,0,0,1,1,0,1,0,0,0
14044,0,0,1,1,1,0,0,2,0
14048,0,0,0,0,0,0,0,0,0
14056,0,2,0,0,0,0,0,0,0
14057,0,0,0,0,0,0,0,0,NA
14059,0,2,0,1,1,0,1,2,1
14062,0,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0
21006,0,0,0,0,0,0,0,1,2
21007,0,1,0,0,0,0,0,0,0
21008,0,0,0,1,0,0,1,0,0
21012,0,0,0,0,0,0,0,0,0
21020,0,0,0,0,0,0,0,0,0
21049,1,0,0,1,0,0,1,0,0
21052,0,0,0,0,0,0,0,0,0
21054,0,1,0,0,1,1,0,1,0
21055,1,1,0,1,1,1,1,0,0
21058,0,1,0,0,1,1,1,1,1
21059,1,1,0,0,0,1,0,1,1
21061,0,0,0,0,0,0,0,0,1
21063,0,0,0,0,0,0,0,0,1
21070,0,1,1,0,1,2,2,1,1
21072,0,0,0,0,0,0,0,0,0
21081,0,0,0,0,0,1,0,1,1
21082,0,0,0,0,0,0,0,0,0
22001,3,3,2,1,3,1,1,2,1
22007,1,0,1,1,0,0,0,0,0
22009,1,2,2,3,1,2,2,1,1
22010,0,1,2,0,0,1,1,0,0
22021,1,2,1,1,0,1,1,0,0
22022,0,0,0,0,0,0,0,0,0
22024,0,3,1,0,0,1,0,0,0
22026,0,0,0,0,0,0,0,0,0
22028,0,0,0,0,0,0,0,0,0
22040,1,1,1,1,1,1,0,1,1
22042,0,0,0,0,0,0,0,0,0
22047,0,0,0,0,0,1,0,1,0
22054,0,1,0,0,1,0,0,0,1
22059,1,1,1,1,0,1,1,1,1
22060,1,2,0,0,0,0,0,0,0
22065,0,1,0,0,2,0,0,0,1
22075,0,0,0,0,1,1,0,0,0
22076,1,1,0,0,1,1,1,0,1
23006,0,2,1,0,0,1,2,1,3
23007,0,0,2,1,1,1,0,0,0
23010,0,0,0,0,0,0,0,0,0
23016,0,1,0,0,0,0,0,0,0
23020,0,0,1,0,0,0,0,0,1
23021,0,0,2,0,2,2,1,0,1
23022,0,1,1,1,1,1,0,2,1
23029,0,0,1,0,1,0,1,0,1
23036,3,1,1,0,2,0,0,0,0
23047,0,0,0,0,0,1,0,1,0
23060,0,0,0,0,0,0,0,0,0
23063,1,0,1,0,1,0,0,0,1
23064,3,0,0,0,0,0,0,0,1
23070,1,0,0,0,1,0,1,0,0
23074,2,0,1,0,1,2,2,1,0
23076,0,1,1,0,0,2,1,2,2
23082,0,2,2,1,1,NA,NA,0,1
23091,0,0,0,0,0,0,0,0,0
24008,0,0,0,0,0,0,0,0,0
24009,1,1,0,0,0,0,0,0,0
24010,1,1,0,1,2,2,1,1,1
24018,2,1,0,0,0,1,0,0,1
24019,0,0,0,0,1,0,0,0,0
24023,1,1,0,3,0,0,2,1,1
24026,2,0,0,0,0,0,0,0,0
24028,0,4,1,0,0,1,0,4,0
24030,0,1,0,0,0,0,0,1,1
24032,1,1,0,1,1,0,1,0,0
24038,0,0,0,2,0,0,0,0,1
24045,0,0,0,0,0,0,0,0,0
24056,0,1,3,0,0,0,0,0,0
24064,0,0,0,0,0,0,0,0,0
24069,1,0,1,0,0,0,0,0,0
24071,0,0,0,0,0,1,2,1,0
24072,0,0,0,0,0,0,0,0,0
24075,0,0,1,0,0,1,2,0,1
